Transaction_ID,Customer_ID,Transaction_Number,Amount,Transaction_Type,Transaction_Hour,Location,Usual_Location,Device_Type,New_Device,Account_Age_Days,Previous_Transaction_Amount,Average_Previous_Amount,Amount_Deviation,Amount_Ratio,Transactions_Last_24H,Failed_Attempts,International_Transaction,Unusual_Location,Fraud_Probability,Fraud_Label,Risk_Score,Risk_Level
TXN100773,CUST017,28,5320.39,Transfer,10,Chennai,Chennai,Android,0,2883,1289.16,1319.69,4000.7,4.03,3,0,1,0,0.1052,0,11,Low
TXN100774,CUST017,29,4543.39,Online Payment,8,Chennai,Chennai,Android,0,2883,5320.39,1746.34,2797.06,2.6,1,0,0,0,0.0272,0,3,Low
TXN100775,CUST017,30,589.55,Purchase,12,Chennai,Chennai,Android,0,2883,4543.39,2085.88,-1496.33,0.28,0,0,0,0,0.0069,0,1,Low
TXN100776,CUST017,31,740.11,Bill Payment,8,Chennai,Chennai,Mac,1,2883,589.55,2049.8,-1309.68,0.36,4,0,0,0,0.0091,0,1,Low
TXN100777,CUST017,32,841.96,Transfer,6,Chennai,Chennai,Android,0,2883,740.11,2007.68,-1165.73,0.42,2,0,0,0,0.0073,0,1,Low
TXN100778,CUST017,33,1137.07,Transfer,22,Chennai,Chennai,Android,0,2883,841.96,1927.59,-790.51,0.59,2,0,0,0,0.0063,0,1,Low
TXN100779,CUST017,34,2548.73,Online Payment,19,Chennai,Chennai,Android,0,2883,1137.07,1784.83,763.9,1.43,3,0,0,0,0.0042,0,0,Low
TXN100780,CUST017,35,2089.9,Online Payment,14,Chennai,Chennai,Android,0,2883,2548.73,1997.2,92.7,1.05,2,0,0,0,0.0054,0,1,Low
TXN100781,CUST017,36,1017.33,Bill Payment,7,Chennai,Chennai,Android,0,2883,2089.9,1987.94,-970.61,0.51,1,0,0,0,0.0062,0,1,Low
TXN100782,CUST017,37,1490.17,Purchase,9,Chennai,Chennai,Android,0,2883,1017.33,2011.76,-521.59,0.74,2,0,0,0,0.0021,0,0,Low
TXN100783,CUST017,38,1174.91,ATM Withdrawal,6,Chennai,Chennai,Android,0,2883,1490.17,2031.86,-856.96,0.58,1,0,1,0,0.0475,0,5,Low
TXN100784,CUST017,39,517.22,ATM Withdrawal,18,Chennai,Chennai,Android,0,2883,1174.91,1617.31,-1100.1,0.32,2,0,0,0,0.0113,0,1,Low
TXN100785,CUST017,40,1303.4,Transfer,8,Chennai,Chennai,Android,0,2883,517.22,1214.69,88.71,1.07,4,0,0,0,0.0088,0,1,Low
TXN100786,CUST017,41,1231.81,Bill Payment,9,Chennai,Chennai,Android,0,2883,1303.4,1286.08,-54.27,0.96,1,1,0,0,0.0186,0,2,Low
TXN100787,CUST017,42,960.46,Transfer,9,Chennai,Chennai,Android,0,2883,1231.81,1335.25,-374.79,0.72,2,0,0,0,0.0014,0,0,Low
TXN100788,CUST017,43,1535.1,ATM Withdrawal,7,Chennai,Chennai,Android,0,2883,960.46,1347.1,188.0,1.14,1,0,1,0,0.0129,0,1,Low
TXN100789,CUST017,44,956.11,Purchase,13,Chennai,Chennai,Android,0,2883,1535.1,1386.9,-430.8,0.69,0,1,0,0,0.0039,0,0,Low
TXN100790,CUST017,45,3940.43,Transfer,20,Chennai,Chennai,Android,0,2883,956.11,1227.64,2712.79,3.21,1,0,0,0,0.0734,0,7,Low
TXN100791,CUST018,1,7867.57,Online Payment,15,Hyderabad,Hyderabad,Mac,0,2362,0.0,11049.46,-3181.89,0.71,5,0,0,0,0.0163,0,2,Low
TXN100792,CUST018,2,4540.01,Purchase,18,Hyderabad,Hyderabad,Mac,0,2362,7867.57,7867.57,-3327.56,0.58,0,0,0,0,0.0083,0,1,Low
TXN100793,CUST018,3,9085.36,Purchase,11,Hyderabad,Hyderabad,Mac,0,2362,4540.01,6203.79,2881.57,1.46,1,0,1,0,0.0807,0,8,Low
TXN100794,CUST018,4,33771.96,Transfer,17,Hyderabad,Hyderabad,Mac,0,2362,9085.36,7164.31,26607.64,4.71,2,1,0,0,0.1382,0,14,Low
TXN100795,CUST018,5,19099.23,Purchase,19,Hyderabad,Hyderabad,Android,1,2362,33771.96,13816.23,5283.01,1.38,2,0,0,0,0.0251,0,3,Low
TXN100796,CUST018,6,7793.39,ATM Withdrawal,6,Mangalore,Hyderabad,Mac,0,2362,19099.23,14872.83,-7079.44,0.52,1,0,0,1,0.0927,0,9,Low
TXN100797,CUST018,7,4196.33,Purchase,8,Pune,Hyderabad,Mac,0,2362,7793.39,13692.92,-9496.59,0.31,2,0,0,1,0.0445,0,4,Low
TXN100798,CUST018,8,6555.48,Bill Payment,16,Hyderabad,Hyderabad,Mac,0,2362,4196.33,12336.26,-5780.79,0.53,1,0,0,0,0.013,0,1,Low
TXN100799,CUST018,9,41132.91,Purchase,22,Hyderabad,Hyderabad,Mac,0,2362,6555.48,11613.67,29519.24,3.54,1,0,0,0,0.1107,0,11,Low
TXN100800,CUST018,10,3248.58,Transfer,11,Hyderabad,Hyderabad,Mac,0,2362,41132.91,14893.58,-11645.0,0.22,2,0,0,0,0.0095,0,1,Low
TXN100801,CUST018,11,9631.83,Transfer,9,Hyderabad,Hyderabad,Mac,0,2362,3248.58,13729.08,-4097.25,0.7,2,0,0,0,0.0093,0,1,Low
TXN100802,CUST018,12,3458.83,Online Payment,8,Hyderabad,Hyderabad,Mac,0,2362,9631.83,13905.51,-10446.68,0.25,2,1,0,0,0.0036,0,0,Low
TXN100803,CUST018,13,4252.61,Online Payment,18,Hyderabad,Hyderabad,Windows,1,2362,3458.83,13797.39,-9544.78,0.31,2,0,0,0,0.0173,0,2,Low
TXN100804,CUST018,14,16347.73,Online Payment,14,Hyderabad,Hyderabad,Mac,0,2362,4252.61,13314.11,3033.62,1.23,0,0,0,0,0.0061,0,1,Low
TXN100805,CUST018,15,4607.17,Bill Payment,8,Hyderabad,Hyderabad,Mac,0,2362,16347.73,11571.69,-6964.52,0.4,3,0,0,0,0.0072,0,1,Low
TXN100806,CUST018,16,15890.12,Online Payment,9,Hyderabad,Hyderabad,Mac,0,2362,4607.17,10122.49,5767.63,1.57,2,0,0,0,0.0132,0,1,Low
TXN100807,CUST018,17,9000.62,Online Payment,14,Hyderabad,Hyderabad,Mac,0,2362,15890.12,10932.16,-1931.54,0.82,3,0,0,0,0.005,0,0,Low
TXN100808,CUST018,18,16718.75,Purchase,16,Delhi,Hyderabad,Mac,0,2362,9000.62,11412.59,5306.16,1.46,1,2,0,1,0.0298,0,3,Low
TXN100809,CUST018,19,3445.55,Online Payment,17,Hyderabad,Hyderabad,Mac,0,2362,16718.75,12428.91,-8983.37,0.28,2,0,0,0,0.0095,0,1,Low
TXN100810,CUST018,20,28080.13,Purchase,22,Hyderabad,Hyderabad,Mac,0,2362,3445.55,8660.18,19419.95,3.24,1,0,0,0,0.0121,1,1,Low
TXN100811,CUST018,21,7732.44,Purchase,4,Hyderabad,Hyderabad,Mac,0,2362,28080.13,11143.33,-3410.9,0.69,8,3,0,0,0.55,1,55,Medium
TXN100812,CUST018,22,37611.62,Transfer,14,Mangalore,Hyderabad,Mac,0,2362,7732.44,10953.39,26658.22,3.43,3,0,0,1,0.2029,0,20,Low
TXN100813,CUST018,23,12873.95,Bill Payment,15,Hyderabad,Hyderabad,Mac,0,2362,37611.62,14368.67,-1494.73,0.9,1,0,0,0,0.0032,0,0,Low
TXN100814,CUST018,24,10377.55,Purchase,17,Hyderabad,Hyderabad,Mac,0,2362,12873.95,15230.81,-4853.26,0.68,3,0,0,0,0.0136,0,1,Low
TXN100815,CUST018,25,6645.03,Purchase,10,Hyderabad,Hyderabad,Mac,0,2362,10377.55,14633.79,-7988.75,0.45,1,1,0,0,0.0163,0,2,Low
TXN100816,CUST018,26,21682.8,Transfer,19,Hyderabad,Hyderabad,Mac,0,2362,6645.03,14837.57,6845.23,1.46,3,0,0,0,0.0166,0,2,Low
TXN100817,CUST018,27,5883.22,Transfer,6,Hyderabad,Hyderabad,Mac,0,2362,21682.8,15416.84,-9533.62,0.38,0,0,0,0,0.0136,0,1,Low
TXN100818,CUST018,28,7836.84,Bill Payment,17,Hyderabad,Hyderabad,Mac,0,2362,5883.22,15105.1,-7268.27,0.52,0,0,0,0,0.0078,0,1,Low
TXN100819,CUST018,29,5710.95,Purchase,11,Hyderabad,Hyderabad,Mac,0,2362,7836.84,14216.91,-8505.96,0.4,1,0,0,0,0.0085,0,1,Low
TXN100820,CUST018,30,9745.14,Purchase,11,Hyderabad,Hyderabad,Mac,0,2362,5710.95,14443.45,-4698.31,0.67,0,1,0,0,0.0052,0,1,Low
TXN100821,CUST018,31,14498.64,Online Payment,11,Hyderabad,Hyderabad,Mac,0,2362,9745.14,12609.95,1888.69,1.15,4,0,0,0,0.0114,0,1,Low
TXN100822,CUST018,32,3856.49,ATM Withdrawal,10,Hyderabad,Hyderabad,Mac,0,2362,14498.64,13286.57,-9430.09,0.29,2,0,0,0,0.0219,0,2,Low
TXN100823,CUST018,33,3344.43,Transfer,22,Hyderabad,Hyderabad,Mac,0,2362,3856.49,9911.06,-6566.63,0.34,1,1,0,0,0.0038,0,0,Low
TXN100824,CUST019,1,14337.53,Bill Payment,11,Bangalore,Bangalore,Android,0,1040,0.0,10275.11,4062.42,1.4,3,0,0,0,0.005,0,1,Low
TXN100825,CUST019,2,12974.4,Purchase,14,Bangalore,Bangalore,Android,0,1040,14337.53,14337.53,-1363.13,0.9,5,0,0,0,0.0142,0,1,Low
TXN100826,CUST019,3,9817.53,Purchase,14,Bangalore,Bangalore,Android,0,1040,12974.4,13655.96,-3838.43,0.72,1,0,0,0,0.0093,0,1,Low
TXN100827,CUST019,4,74379.92,Online Payment,15,Bangalore,Bangalore,Android,0,1040,9817.53,12376.49,62003.44,6.01,5,2,0,0,0.1326,0,13,Low
TXN100828,CUST019,5,6419.12,Purchase,15,Bangalore,Bangalore,Android,0,1040,74379.92,27877.35,-21458.22,0.23,4,0,0,0,0.0064,0,1,Low
TXN100829,CUST019,6,16016.83,Bill Payment,17,Bangalore,Bangalore,Android,0,1040,6419.12,23585.7,-7568.87,0.68,3,0,0,0,0.0025,0,0,Low
TXN100830,CUST019,7,18902.4,Purchase,15,Bangalore,Bangalore,Android,0,1040,16016.83,22324.22,-3421.82,0.85,1,0,0,0,0.0056,0,1,Low
TXN100831,CUST019,8,19940.88,ATM Withdrawal,16,Bangalore,Bangalore,Android,0,1040,18902.4,21835.39,-1894.51,0.91,3,0,0,0,0.0076,0,1,Low
TXN100832,CUST019,9,17595.82,Transfer,21,Bangalore,Bangalore,Android,0,1040,19940.88,21598.58,-4002.76,0.81,2,0,0,0,0.0084,0,1,Low
TXN100833,CUST019,10,20752.83,Online Payment,8,Bangalore,Bangalore,Android,0,1040,17595.82,21153.83,-401.0,0.98,0,0,0,0,0.0107,0,1,Low
TXN100834,CUST019,11,4761.0,Transfer,13,Bangalore,Bangalore,Android,0,1040,20752.83,21113.73,-16352.73,0.23,3,0,0,0,0.0453,0,5,Low
TXN100835,CUST019,12,18096.82,Online Payment,22,Bangalore,Bangalore,Mac,1,1040,4761.0,20156.07,-2059.25,0.9,3,0,1,0,0.0125,0,1,Low
TXN100836,CUST019,13,9240.13,Online Payment,6,Bangalore,Bangalore,Android,0,1040,18096.82,20668.32,-11428.19,0.45,1,0,0,0,0.0099,0,1,Low
TXN100837,CUST019,14,10325.19,ATM Withdrawal,16,Mumbai,Bangalore,Android,0,1040,9240.13,20610.57,-10285.39,0.5,2,0,0,1,0.0098,0,1,Low
TXN100838,CUST019,15,19846.95,Purchase,19,Bangalore,Bangalore,Android,0,1040,10325.19,14205.1,5641.85,1.4,1,1,0,0,0.0115,0,1,Low
TXN100839,CUST019,16,21952.86,Purchase,16,Bangalore,Bangalore,Android,0,1040,19846.95,15547.88,6404.97,1.41,3,2,0,0,0.0192,0,2,Low
TXN100840,CUST019,17,37687.17,Bill Payment,11,Bangalore,Bangalore,Android,0,1040,21952.86,16141.49,21545.68,2.33,0,0,0,0,0.0258,0,3,Low
TXN100841,CUST019,18,13692.6,Bill Payment,15,Bangalore,Bangalore,Android,0,1040,37687.17,18019.96,-4327.36,0.76,2,1,0,0,0.0169,0,2,Low
TXN100842,CUST019,19,20260.14,Purchase,16,Hyderabad,Bangalore,Windows,1,1040,13692.6,17395.14,2865.01,1.16,4,0,0,1,0.0929,0,9,Low
TXN100843,CUST019,20,8668.75,ATM Withdrawal,18,Bangalore,Bangalore,Android,0,1040,20260.14,17661.57,-8992.82,0.49,4,0,0,0,0.0183,0,2,Low
TXN100844,CUST019,21,7771.0,Online Payment,12,Bangalore,Bangalore,Android,0,1040,8668.75,16453.16,-8682.16,0.47,1,0,0,0,0.0069,0,1,Low
TXN100845,CUST019,22,15880.07,Transfer,19,Bangalore,Bangalore,Android,0,1040,7771.0,16754.16,-874.09,0.95,2,0,0,0,0.0164,0,2,Low
TXN100846,CUST019,23,17636.28,Transfer,15,Bangalore,Bangalore,Android,0,1040,15880.07,16532.48,1103.79,1.07,3,0,0,0,0.0106,0,1,Low
TXN100847,CUST019,24,4127.95,ATM Withdrawal,13,Bangalore,Bangalore,Android,0,1040,17636.28,17372.1,-13244.15,0.24,1,0,0,0,0.0254,0,3,Low
TXN100848,CUST019,25,6806.15,Transfer,19,Bangalore,Bangalore,Android,0,1040,4127.95,16752.38,-9946.22,0.41,6,0,0,0,0.0094,0,1,Low
TXN100849,CUST019,26,28933.16,Purchase,9,Bangalore,Bangalore,Android,0,1040,6806.15,15448.3,13484.86,1.87,2,2,0,0,0.0929,0,9,Low
TXN100850,CUST019,27,3710.39,ATM Withdrawal,21,Bangalore,Bangalore,Android,0,1040,28933.16,16146.33,-12435.93,0.23,0,1,0,0,0.0061,0,1,Low
TXN100851,CUST019,28,18572.54,Purchase,22,Bangalore,Bangalore,Android,0,1040,3710.39,12748.65,5823.89,1.46,3,1,0,0,0.0104,0,1,Low
TXN100852,CUST019,29,4021.29,Purchase,11,Bangalore,Bangalore,Android,0,1040,18572.54,13236.64,-9215.35,0.3,3,0,0,0,0.0058,0,1,Low
TXN100853,CUST019,30,3364.07,ATM Withdrawal,13,Bangalore,Bangalore,Android,0,1040,4021.29,11612.76,-8248.68,0.29,2,0,1,0,0.0088,0,1,Low
TXN100854,CUST019,31,15382.69,Bill Payment,9,Bangalore,Bangalore,Android,0,1040,3364.07,11082.29,4300.4,1.39,3,0,0,0,0.0053,0,1,Low
TXN100855,CUST019,32,31332.05,Bill Payment,20,Bangalore,Bangalore,Android,0,1040,15382.69,11843.46,19488.59,2.65,4,0,0,0,0.0113,0,1,Low
TXN100856,CUST019,33,8829.51,Bill Payment,16,Mumbai,Bangalore,Android,0,1040,31332.05,13388.66,-4559.14,0.66,1,0,0,1,0.042,0,4,Low
TXN100857,CUST019,34,186294.77,Transfer,4,Bangalore,Bangalore,Android,0,1040,8829.51,12507.98,173786.79,14.89,1,0,0,0,0.55,1,55,Medium
TXN100858,CUST019,35,31602.21,ATM Withdrawal,21,Bangalore,Bangalore,Android,0,1040,186294.77,30724.66,877.54,1.03,2,0,0,0,0.0084,0,1,Low
TXN100859,CUST019,36,9180.08,Bill Payment,19,Bangalore,Bangalore,Android,0,1040,31602.21,33204.27,-24024.19,0.28,3,0,0,0,0.0125,0,1,Low
TXN100860,CUST019,37,7204.45,Transfer,16,Bangalore,Bangalore,Android,0,1040,9180.08,31228.96,-24024.51,0.23,3,1,0,0,0.0099,0,1,Low
TXN100861,CUST019,38,5137.71,Purchase,13,Bangalore,Bangalore,Android,0,1040,7204.45,31578.37,-26440.66,0.16,2,0,0,0,0.0043,0,0,Low
TXN100862,CUST019,39,26019.07,Purchase,14,Bangalore,Bangalore,Android,0,1040,5137.71,30234.88,-4215.82,0.86,1,0,0,0,0.0096,0,1,Low
TXN100863,CUST019,40,20072.38,Transfer,14,Bangalore,Bangalore,Android,0,1040,26019.07,32434.66,-12362.28,0.62,3,0,0,0,0.0254,0,3,Low
TXN100864,CUST019,41,7170.55,Purchase,15,Bangalore,Bangalore,Android,0,1040,20072.38,34105.49,-26934.94,0.21,2,0,0,0,0.0138,0,1,Low
TXN100865,CUST019,42,15892.86,Online Payment,18,Bangalore,Bangalore,Android,0,1040,7170.55,33284.28,-17391.42,0.48,1,0,0,0,0.0031,0,0,Low
TXN100866,CUST019,43,14988.94,Purchase,16,Bangalore,Bangalore,Android,0,1040,15892.86,31740.36,-16751.42,0.47,2,0,0,0,0.0047,0,0,Low
TXN100867,CUST019,44,23726.08,Bill Payment,19,Bangalore,Bangalore,Android,0,1040,14988.94,32356.3,-8630.22,0.73,2,0,0,0,0.0109,0,1,Low
TXN100868,CUST019,45,18021.94,ATM Withdrawal,16,Bangalore,Bangalore,Android,0,1040,23726.08,16099.43,1922.51,1.12,3,0,0,0,0.0193,0,2,Low
TXN100869,CUST019,46,28086.45,Online Payment,6,Bangalore,Bangalore,Android,0,1040,18021.94,14741.41,13345.04,1.91,2,3,0,0,0.0094,0,1,Low
TXN100870,CUST019,47,11658.5,Online Payment,11,Bangalore,Bangalore,Android,0,1040,28086.45,16632.05,-4973.54,0.7,3,1,0,0,0.0051,0,1,Low
TXN100871,CUST019,48,23215.89,ATM Withdrawal,10,Mysore,Bangalore,Android,0,1040,11658.5,17077.45,6138.44,1.36,2,0,0,1,0.0147,0,1,Low
TXN100872,CUST019,49,8669.43,ATM Withdrawal,14,Bangalore,Bangalore,Android,0,1040,23215.89,18885.27,-10215.84,0.46,8,0,0,0,0.0437,0,4,Low
TXN100873,CUST019,50,7572.37,Purchase,17,Bangalore,Bangalore,Android,0,1040,8669.43,17150.3,-9577.93,0.44,4,0,0,0,0.0078,0,1,Low
TXN100874,CUST019,51,16402.6,Transfer,8,Bangalore,Bangalore,Android,0,1040,7572.37,15900.3,502.29,1.03,7,0,0,0,0.0424,0,4,Low
TXN100875,CUST019,52,5508.23,Online Payment,12,Bangalore,Bangalore,Mac,1,1040,16402.6,16823.51,-11315.27,0.33,2,0,0,0,0.0173,0,2,Low
TXN100876,CUST019,53,12843.0,ATM Withdrawal,8,Bangalore,Bangalore,Mac,1,1040,5508.23,15785.04,-2942.04,0.81,4,0,0,0,0.0547,0,5,Low
TXN100877,CUST019,54,9490.31,Purchase,15,Bangalore,Bangalore,Android,0,1040,12843.0,15570.45,-6080.14,0.61,2,3,0,0,0.0222,0,2,Low
TXN100878,CUST019,55,4379.14,Bill Payment,18,Bangalore,Bangalore,Android,0,1040,9490.31,14146.87,-9767.73,0.31,4,0,0,0,0.004,0,0,Low
TXN100879,CUST019,56,9862.27,Purchase,8,Bangalore,Bangalore,Android,0,1040,4379.14,12782.59,-2920.32,0.77,3,2,0,0,0.0253,0,3,Low
TXN100880,CUST020,1,8687.96,Purchase,21,Mumbai,Bangalore,Mac,0,564,0.0,5624.95,3063.01,1.54,0,1,0,1,0.0558,0,6,Low
TXN100881,CUST020,2,4919.94,Online Payment,10,Pune,Bangalore,Mac,0,564,8687.96,8687.96,-3768.01,0.57,4,0,0,1,0.0689,0,7,Low
TXN100882,CUST020,3,5864.7,Purchase,21,Bangalore,Bangalore,Mac,0,564,4919.94,6803.95,-939.25,0.86,3,0,0,0,0.0083,0,1,Low
TXN100883,CUST020,4,4754.25,Purchase,7,Bangalore,Bangalore,Mac,0,564,5864.7,6490.87,-1736.62,0.73,1,1,0,0,0.0057,0,1,Low
TXN100884,CUST020,5,2825.26,Purchase,22,Bangalore,Bangalore,Mac,0,564,4754.25,6056.71,-3231.45,0.47,1,0,0,0,0.0081,0,1,Low
TXN100885,CUST020,6,13438.64,Purchase,17,Bangalore,Bangalore,Mac,0,564,2825.26,5410.42,8028.22,2.48,5,0,0,0,0.0535,0,5,Low
TXN100886,CUST020,7,14777.18,Transfer,6,Bangalore,Bangalore,Mac,0,564,13438.64,6748.46,8028.72,2.19,0,0,0,0,0.0031,0,0,Low
TXN100887,CUST020,8,5361.24,Transfer,19,Bangalore,Bangalore,Mac,0,564,14777.18,7895.42,-2534.18,0.68,1,0,0,0,0.0124,0,1,Low
TXN100888,CUST020,9,12185.82,Transfer,13,Bangalore,Bangalore,Windows,1,564,5361.24,7578.64,4607.18,1.61,0,2,0,0,0.0125,0,1,Low
TXN100889,CUST020,10,9702.93,Purchase,7,Bangalore,Bangalore,Mac,0,564,12185.82,8090.55,1612.38,1.2,6,0,0,0,0.009,0,1,Low
TXN100890,CUST020,11,13876.43,Purchase,8,Bangalore,Bangalore,Mac,0,564,9702.93,8251.79,5624.64,1.68,1,0,0,0,0.0082,0,1,Low
TXN100891,CUST020,12,10018.62,Purchase,6,Bangalore,Bangalore,Mac,0,564,13876.43,8770.64,1247.98,1.14,4,0,0,0,0.0022,0,0,Low
TXN100892,CUST020,13,2563.3,Online Payment,7,Bangalore,Bangalore,Mac,0,564,10018.62,9280.51,-6717.21,0.28,4,0,1,0,0.0096,0,1,Low
TXN100893,CUST020,14,6260.62,Transfer,7,Bangalore,Bangalore,Mac,0,564,2563.3,8950.37,-2689.75,0.7,1,0,0,0,0.0086,0,1,Low
TXN100894,CUST020,15,1589.2,Purchase,6,Bangalore,Bangalore,Mac,0,564,6260.62,9101.0,-7511.81,0.17,1,0,0,0,0.0155,0,2,Low
TXN100895,CUST020,16,4824.13,ATM Withdrawal,16,Bangalore,Bangalore,Mac,0,564,1589.2,8977.4,-4153.26,0.54,1,0,0,0,0.0084,0,1,Low
TXN100896,CUST020,17,2317.87,ATM Withdrawal,14,Bangalore,Bangalore,Mac,0,564,4824.13,8115.95,-5798.08,0.29,1,0,0,0,0.0043,0,0,Low
TXN100897,CUST020,18,16538.69,Bill Payment,18,Bangalore,Bangalore,Windows,1,564,2317.87,6870.02,9668.67,2.41,4,0,0,0,0.0569,0,6,Low
TXN100898,CUST020,19,5615.28,Transfer,19,Bangalore,Bangalore,Mac,0,564,16538.69,7987.76,-2372.48,0.7,3,0,0,0,0.0115,0,1,Low
TXN100899,CUST020,20,5941.51,Transfer,12,Bangalore,Bangalore,Mac,0,564,5615.28,7330.71,-1389.19,0.81,2,0,0,0,0.0061,0,1,Low
TXN100900,CUST020,21,3221.21,Online Payment,9,Bangalore,Bangalore,Mac,0,564,5941.51,6954.56,-3733.35,0.46,0,0,0,0,0.0083,0,1,Low
TXN100901,CUST020,22,3190.34,Transfer,11,Bangalore,Bangalore,Mac,0,564,3221.21,5889.04,-2698.7,0.54,4,0,0,0,0.0045,0,0,Low
TXN100902,CUST020,23,5688.73,Bill Payment,15,Bangalore,Bangalore,Mac,0,564,3190.34,5206.21,482.52,1.09,7,0,0,0,0.0493,0,5,Low
TXN100903,CUST020,24,11680.18,Purchase,12,Bangalore,Bangalore,Mac,0,564,5688.73,5518.76,6161.42,2.12,1,0,0,0,0.0032,0,0,Low
TXN100904,CUST020,25,3208.28,Purchase,11,Bangalore,Bangalore,Mac,0,564,11680.18,6060.71,-2852.44,0.53,1,1,0,0,0.0162,0,2,Low
TXN100905,CUST020,26,758.35,Purchase,13,Bangalore,Bangalore,Mac,0,564,3208.28,6222.62,-5464.27,0.12,2,0,0,0,0.0132,0,1,Low
TXN100906,CUST020,27,3504.32,Purchase,17,Bangalore,Bangalore,Mac,0,564,758.35,5816.04,-2311.72,0.6,1,0,1,0,0.0173,0,2,Low
TXN100907,CUST020,28,18593.6,Purchase,8,Bangalore,Bangalore,Android,1,564,3504.32,5934.69,12658.91,3.13,3,0,0,0,0.094,0,9,Low
TXN100908,CUST020,29,5509.11,Transfer,16,Bangalore,Bangalore,Mac,0,564,18593.6,6140.18,-631.07,0.9,1,0,0,0,0.0114,0,1,Low
TXN100909,CUST020,30,4606.11,Transfer,10,Bangalore,Bangalore,Mac,0,564,5509.11,6129.56,-1523.45,0.75,1,0,0,0,0.007,0,1,Low
TXN100910,CUST020,31,2387.48,Transfer,11,Bangalore,Bangalore,Mac,0,564,4606.11,5996.02,-3608.54,0.4,3,2,0,0,0.0191,0,2,Low
TXN100911,CUST020,32,2295.58,ATM Withdrawal,8,Bangalore,Bangalore,Mac,0,564,2387.48,5912.65,-3617.07,0.39,1,0,0,0,0.0163,0,2,Low
TXN100912,CUST020,33,2573.22,Transfer,22,Bangalore,Bangalore,Mac,0,564,2295.58,5823.17,-3249.95,0.44,2,0,0,0,0.0045,0,0,Low
TXN100913,CUST020,34,5833.36,Online Payment,20,Bangalore,Bangalore,Mac,0,564,2573.22,5511.62,321.74,1.06,0,0,0,0,0.0101,0,1,Low
TXN100914,CUST020,35,14168.44,Bill Payment,11,Bangalore,Bangalore,Mac,0,564,5833.36,4926.94,9241.5,2.88,1,0,0,0,0.0149,0,1,Low
TXN100915,CUST020,36,7447.16,Bill Payment,10,Bangalore,Bangalore,Mac,0,564,14168.44,6022.96,1424.2,1.24,1,0,1,0,0.0385,0,4,Low
TXN100916,CUST020,37,5991.45,Transfer,21,Bangalore,Bangalore,Mac,0,564,7447.16,6691.84,-700.39,0.9,3,0,0,0,0.0085,0,1,Low
TXN100917,CUST020,38,6835.57,Purchase,11,Bangalore,Bangalore,Mac,0,564,5991.45,6940.55,-104.98,0.98,2,1,0,0,0.0251,0,3,Low
TXN100918,CUST020,39,2436.26,Online Payment,17,Bangalore,Bangalore,Mac,0,564,6835.57,5764.75,-3328.49,0.42,2,0,1,0,0.0242,0,2,Low
TXN100919,CUST020,40,4620.32,Transfer,12,Bangalore,Bangalore,iPhone,1,564,2436.26,5457.46,-837.15,0.85,4,0,1,0,0.0478,0,5,Low
TXN100920,CUST020,41,3326.22,Purchase,22,Bangalore,Bangalore,Mac,0,564,4620.32,5458.89,-2132.66,0.61,2,0,0,0,0.0105,0,1,Low
TXN100921,CUST020,42,6681.69,Purchase,6,Chennai,Bangalore,Mac,0,564,3326.22,5552.76,1128.93,1.2,3,0,0,1,0.0078,0,1,Low
TXN100922,CUST020,43,3621.64,Bill Payment,14,Bangalore,Bangalore,Mac,0,564,6681.69,5991.37,-2369.73,0.6,0,0,0,0,0.0242,0,2,Low
TXN100923,CUST021,1,1884.32,Transfer,17,Pune,Pune,Windows,0,1841,0.0,3895.73,-2011.41,0.48,2,2,0,0,0.0088,0,1,Low
TXN100924,CUST021,2,2327.22,Purchase,15,Pune,Pune,Windows,0,1841,1884.32,1884.32,442.9,1.24,3,1,0,0,0.0037,0,0,Low
TXN100925,CUST021,3,5240.45,Purchase,19,Pune,Pune,Windows,0,1841,2327.22,2105.77,3134.68,2.49,3,0,0,0,0.0066,0,1,Low
TXN100926,CUST021,4,12305.02,Transfer,9,Pune,Pune,Windows,0,1841,5240.45,3150.66,9154.35,3.91,3,0,0,0,0.0285,0,3,Low
TXN100927,CUST021,5,2060.65,Online Payment,1,Pune,Pune,Windows,0,1841,12305.02,5439.25,-3378.61,0.38,14,3,0,0,0.55,1,55,Medium
TXN100928,CUST021,6,5962.5,Transfer,10,Pune,Pune,Windows,0,1841,2060.65,4763.53,1198.97,1.25,2,2,0,0,0.0336,0,3,Low
TXN100929,CUST021,7,3703.19,Transfer,14,Pune,Pune,Windows,0,1841,5962.5,4963.36,-1260.17,0.75,5,0,0,0,0.0109,0,1,Low
TXN100930,CUST021,8,7642.29,Bill Payment,15,Pune,Pune,Windows,0,1841,3703.19,4783.33,2858.95,1.6,3,0,0,0,0.0062,0,1,Low
TXN100931,CUST021,9,4139.03,Purchase,22,Pune,Pune,Windows,0,1841,7642.29,5140.7,-1001.68,0.81,5,0,0,0,0.0132,0,1,Low
TXN100932,CUST021,10,4114.05,Online Payment,6,Pune,Pune,Windows,0,1841,4139.03,5029.41,-915.36,0.82,2,1,0,0,0.0155,0,2,Low
TXN100933,CUST021,11,2247.83,ATM Withdrawal,9,Pune,Pune,Windows,0,1841,4114.05,4937.87,-2690.04,0.46,2,0,0,0,0.0128,0,1,Low
